StudnetID,Degree Level,School,Major Group,Gender Identity,Ethnicity,Domestic or International Status,Outcome,Have Info?,Placement Status,Employer,Industry,Full-time or Part-time,Position Type,Job Title,Job Level,Promotion or Return Offer from an Internship,Total post-graduation job offers,Employment Timing,Annual Salary Amount,Used Wasserman Services,Continuing Education School Name,Continuing Education Degree,Continuning Education Field,City,State,Country
LBTS_2023_7761,Bachelors,Tandon School of Engineering,Computer Science / Data Science/ Engineering/ Game Design,Man,International,International,Working,Yes,Placed,Zwift,Computer Science/Technology,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Data Engineer,,,,,,Yes,,,,New York,New York,United States of America
LBTS_2023_10852,Masters,Graduate School of Arts and Science,Computer Science / Data Science/ Engineering/ Game Design,Man,International,International,Working,Yes,Placed,NYU Langone Health,Health Care,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Data Scientist,Entry-level,Return offer from an internship,1,Before graduation,88000,Yes,,,,New York,New York,United States of America
LBTS_2023_14967,Masters,School of Professional Studies,Computer Science / Data Science/ Engineering/ Game Design,Man,International,International,Working,Yes,Placed,Visa,Financial Services/Banking,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Data Scientist,Entry-level,Not applicable,,,,Yes,,,,Shanghai,,China
LBTS_2023_4037,Masters,Graduate School of Arts and Science,Computer Science / Data Science/ Engineering/ Game Design,Woman,Asian/Pacific Islander,Domestic,Working and In School,Yes,Placed,Bank of America,Financial Services/Banking,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)","Associate Data/ML Engineer II, Network Automation",Mid-level,Not applicable,,,,Yes,Georgia Institute of Technology,Masters,Computer Science/Technology,New York,New York,United States of America
LBTS_2023_2059,Masters,"Steinhardt School of Culture, Education, and Human Development",Education,Woman,White,Domestic,Working,Yes,Placed,Success Academy,Education/Teaching,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Debate Teacher,Mid-level,Not applicable,,,,Yes,,,,New York,New York,United States of America
LBTS_2023_9119,Masters,"Steinhardt School of Culture, Education, and Human Development",Education,Man,White,Domestic,Working,Yes,Placed,NYU,Education/Teaching,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Director,Mid-level,Promotion from a previously held role,None – I was not seeking any job offers,Before graduation,102000,Yes,,,,New York,New York,United States of America
LBTS_2023_13185,Masters,School of Global Public Health,Clinical Health and Public Health,Woman,White,Domestic,Working,Yes,Placed,Merck,Pharmaceutical/Biotech,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Director,Mid-level,Not applicable,,,,Yes,,,,New York,New York,United States of America
LBTS_2023_6924,Masters,"Steinhardt School of Culture, Education, and Human Development",Education,Woman,Hispanic,Domestic,Working,Yes,Placed,University of Southern California,Education/Teaching,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Director of Academic Services & Retention,Mid-level,Promotion from a previously held role,1,Within 3 months of graduation,75000,Yes,,,,Los Angeles,California,United States of America
LBTS_2023_12402,Masters,Gallatin School of Individualized Study,Other/ Create your own major,Woman,Black,Domestic,Working,Yes,Placed,Berkeley Carroll School,Education/Teaching,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Director of College Counselor,Senior Level,Not applicable,,,,No,,,,New York,New York,United States of America
LBTS_2023_7279,Masters,School of Global Public Health,Clinical Health and Public Health,Woman,White,Domestic,Working,Yes,Placed,Hofstra University,Education/Teaching,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Director of Health Promotion,Mid-level,Not applicable,1,Within 3 months of graduation,75000,Yes,,,,Hempstead,New York,United States of America
LBTS_2023_16371,Masters,School of Global Public Health,Clinical Health and Public Health,Man,Hispanic,Domestic,Working,Yes,Placed,Mount Sinai Health System,Health Care,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Director of Marketing and Communications (Medicine),Mid-level,Not applicable,,,,Yes,,,,New York,New York,United States of America
LBTS_2023_5505,Masters,School of Professional Studies,Business,Woman,Black,Domestic,Working,Yes,Placed,NYU,Education/Teaching,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)","Associate Director, Career Coaching",,,,,,Yes,,,,New York,New York,United States of America
LBTS_2023_9198,Doctorate,"Steinhardt School of Culture, Education, and Human Development",Business,Woman,Hispanic,Domestic,Working,Yes,Placed,NYU,Education/Teaching,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)","Associate Director, Community College Transfer Opportunity Program",,,,,,No,,,,New York,New York,United States of America
LBTS_2023_1069,Masters,Graduate School of Arts and Science,Humanities,Woman,White,Domestic,Working,Yes,Placed,NYU,Education/Teaching,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)","Associate Director, Student Impact",Senior Level,Promotion from a previously held role,1,Before graduation,85000,No,,,,New York,New York,United States of America
LBTS_2023_10614,Masters,School of Professional Studies,Computer Science / Data Science/ Engineering/ Game Design,Woman,White,Domestic,Working,Yes,Placed,ADP,Other,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate District Manager,Mid-level,Not applicable,,,,Yes,,,,Philadelphia,Pennsylvania,United States of America
LBTS_2023_9323,Masters,Graduate School of Arts and Science,Humanities,Woman,White,Domestic,Working,Yes,Placed,Cultured Magazine,"Communications (Journalism, Publishing)",Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Editor,Mid-level,Not applicable,,,,Yes,,,,New York,New York,United States of America
LBTS_2023_10562,Masters,Graduate School of Arts and Science,Humanities,Woman,White,Domestic,Working,Yes,Placed,Hypebeast,Fashion/Retail/Consumer Products,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Editor,,,,,,Yes,,,,New York,New York,United States of America
LBTS_2023_5551,Bachelors,Tandon School of Engineering,Computer Science / Data Science/ Engineering/ Game Design,Man,Asian/Pacific Islander,Domestic,Working,Yes,Placed,National Grid,Energy,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Electrical Engineer,Entry-level,Return offer from an internship,,,,No,,,,Hicksville,New York,United States of America
LBTS_2023_15174,Masters,Tandon School of Engineering,Computer Science / Data Science/ Engineering/ Game Design,Woman,Black,Domestic,Working,Yes,Placed,Pfizer,Pharmaceutical/Biotech,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Engineer,Entry-level,Return offer from an internship,1,Before graduation,75000,Yes,,,,New York,New York,United States of America
LBTS_2023_15985,Bachelors,Tandon School of Engineering,Sciences,Woman,Asian/Pacific Islander,Domestic,Working,Yes,Placed,PTS,Engineering,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Engineer,Entry-level,Return offer from an internship,1,Before graduation,54000,Yes,,,,New York,New York,United States of America
LBTS_2023_14155,Masters,Tandon School of Engineering,Computer Science / Data Science/ Engineering/ Game Design,Man,International,International,Working,Yes,Placed,KPMG,Accounting,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Engineer,,,,,,Yes,,,,New York,New York,United States of America
LBTS_2023_8727,Bachelors,Tandon School of Engineering,Computer Science / Data Science/ Engineering/ Game Design,Woman,Black,Domestic,Working,Yes,Placed,Port Authority of New York and New Jersey,Government/Military,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Engineer,Entry-level,Not applicable,1,Before graduation,87000,Yes,,,,,New York,United States of America
LBTS_2023_967,Bachelors,Tandon School of Engineering,Sciences,Woman,Asian/Pacific Islander,Domestic,Working,Yes,Placed,Project Tactile Solutions,Consulting,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Engineer/Inspector,Entry-level,Not applicable,,,,Yes,,,,New York,New York,United States of America
LBTS_2023_4227,Masters,"Steinhardt School of Culture, Education, and Human Development",Humanities,Woman,Black,Domestic,Working,Yes,Placed,The Flea Theatre,"Arts (Theater, Performing Arts)",Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate General Manager,Mid-level,Not applicable,1,Within 3 months of graduation,60000,Yes,,,,New York,New York,United States of America
LBTS_2023_13879,Masters,Tandon School of Engineering,Computer Science / Data Science/ Engineering/ Game Design,Man,Hispanic,Domestic,Working,Yes,Placed,Narmi,Computer Science/Technology,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate General Manager,Entry-level,Not applicable,2,Before graduation,100000,Yes,,,,New York,New York,United States of America
LBTS_2023_8181,Masters,Tandon School of Engineering,Computer Science / Data Science/ Engineering/ Game Design,Man,International,International,Working,Yes,Placed,Deutsche Bank,Financial Services/Banking,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate in the Strategic Analytics Department,Mid-level,Not applicable,2,Before graduation,230000,Yes,,,,New York,New York,United States of America
LBTS_2023_2430,Masters,Tandon School of Engineering,Computer Science / Data Science/ Engineering/ Game Design,Man,International,International,Working,Yes,Placed,The Boring Company,Materials/Construction,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Integration Engineer,Entry-level,Not applicable,1,Between 3 and 6 months after graduation,45000,Yes,,,,Bastort,Texas,United States of America
LBTS_2023_7461,Bachelors,Global Liberal Studies,Humanities,Man,White,Domestic,Working,Yes,Placed,Maslansky + Partners,Marketing/Advertising/PR,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Language Strategist,Entry-level,Return offer from an internship,1,Before graduation,60000,Yes,,,,New York,New York,United States of America
LBTS_2023_12432,Masters,Tandon School of Engineering,Computer Science / Data Science/ Engineering/ Game Design,Woman,Asian/Pacific Islander,Domestic,Working,Yes,Placed,Memorial Sloan Kettering Cancer Center,Health Care,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Learning Digital Designer,Mid-level,Promotion from a previously held role,,,,No,,,,New York,New York,United States of America
LBTS_2023_9695,Bachelors,Tisch School of the Arts,Computer Science / Data Science/ Engineering/ Game Design,Woman,International,International,Working,Yes,Placed,Dreaming Door Studios,Entertainment/Media,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Localization Producer,,,,,,Yes,,,,New York,New York,United States of America
LBTS_2023_15417,Bachelors,"Steinhardt School of Culture, Education, and Human Development",Humanities,Woman,International,International,Working,Yes,Placed,Wasserman Media Group,Entertainment/Media,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Manager,Entry-level,Not applicable,1,Within 3 months of graduation,60000,Yes,,,,New York,New York,United States of America
LBTS_2023_4605,Masters,"Steinhardt School of Culture, Education, and Human Development",Humanities,Woman,White,Domestic,Working,Yes,Placed,Opus 3 Artists,Entertainment/Media,Full-time (30+ hours/week),"Existing company/organization (for-profit, not-for-profit, government, etc.)",Associate Manager,Mid-level,Promotion from a previously held role,,,,Yes,,,,New York,New York,United States of America
